TFH,00000001,12345679,1012,20201012,150000,35
TFD,00000002,001011140027,101169,100,494974,3070,2201,20201012,140032,000000586125,000000,ARG,0033
TFD,00000003,001011140028,101157,100,404186,3455,2204,20201012,140033,000000666808,000000,ARG,0034
TFD,00000004,001011140029,101139,002,504814,7532,2201,20201012,140034,000000784267,000000,ARG,0035
TFD,00000005,001011140030,101140,002,508217,2180,2202,20201012,140035,000000533847,000000,ARG,0036
TFD,00000006,001011140031,101114,001,444935,8286,2104,20201012,140036,000000488272,000000,ARG,0037
TFD,00000007,001011140032,101124,001,470442,4327,2109,20201012,140037,000000637611,000000,ARG,0038
TFD,00000008,001011140033,101168,100,457776,7487,2205,20201012,140038,000000375588,000000,ARG,0039
TFD,00000009,001011140034,101129,001,460352,0029,2201,20201012,140039,000000162361,000000,ARG,0040
TFD,00000010,001011140035,101117,001,480924,0017,2106,20201012,140040,000000643263,000000,ARG,0041
TFD,00000011,001011140036,101150,004,353810,1172,2202,20201012,140041,000000618249,000000,ARG,0042
TFD,00000012,001011140037,001559,001,402963,9618,2106,20201012,140042,000000278880,000000,ARG,0043
TFD,00000013,001011140038,101159,100,480513,3300,2201,20201012,140043,000000218114,000000,ARG,0044
TFD,00000014,001011140039,101166,100,455615,5824,2203,20201012,140044,000000585697,000000,ARG,0045
TFD,00000015,001011140019,000000,102,585877,9309,2204,20201012,140045,000000590451,111111,ARG,0046
TFD,00000016,001011140040,101136,002,536854,3508,2203,20201012,140046,000000726713,000000,ARG,0047
TFD,00000017,001011140041,101122,001,464351,4246,2108,20201012,140047,000000265158,000000,ARG,0048
TFD,00000018,001011140042,101158,100,479461,5955,2205,20201012,140048,000000410038,000000,ARG,0049
TFD,00000019,001011140043,101153,006,670066,4041,2205,20201012,140049,000000811157,000000,ARG,0050
TFD,00000020,001011140044,101135,002,596678,1552,2202,20201012,140050,000000768253,000000,ARG,0051
TFD,00000021,001011140045,101559,001,456818,9669,2111,20201012,140051,000000679027,000000,ARG,0052
TFD,00000022,001011140046,201559,001,407988,9507,2112,20201012,140052,000000497492,000000,ARG,0053
TFD,00000023,001011140047,101141,002,528262,4922,2203,20201012,140053,000000946284,000000,ARG,0054
TFD,00000024,001011140048,101160,100,480671,7391,2202,20201012,140054,000000226329,000000,ARG,0055
TFD,00000025,001011140049,101130,001,406309,7303,2202,20201012,140055,000000593132,000000,ARG,0056
TFD,00000026,001011140050,101148,003,361223,0077,2205,20201012,140056,000000228435,000000,ARG,0057
TFD,00000027,001011140051,101171,102,568741,4342,2203,20201012,140057,000000351800,000000,ARG,0058
TFD,00000028,001011140052,101144,003,327611,3390,2201,20201012,140058,000000506804,000000,ARG,0059
TFD,00000029,001011140053,301559,100,459422,8808,2204,20201012,140059,000000904346,000000,ARG,0060
TFD,00000030,001011140054,101134,002,557001,7766,2201,20201012,140100,000000208551,000000,ARG,0061
TFD,00000031,001011140037,000000,001,402963,9618,2106,20201012,140101,000000278880,111111,ARG,0062
TFD,00000032,001011140045,000000,001,456818,9669,2111,20201012,140102,000000679027,111111,ARG,0063
TFD,00000033,001011140046,000000,001,407988,9507,2112,20201012,140103,000000497492,111111,ARG,0064
TFD,00000034,001011140053,000000,100,459422,8808,2204,20201012,140104,000000904346,111111,ARG,0065
TFD,00000035,001011140055,101145,003,347147,2597,2202,20201012,140105,000000036166,111111,ARG,0066
TFD,00000036,001011140056,101165,100,406131,3721,2202,20201012,140106,000000957415,000000,ARG,0067
