TFH,00000001,12345678,1014,20201011,140000,30
TFD,00000002,001011140000,101137,002,591278,0028,2204,20201011,130000,000000214401,000000,ARG,0001
TFD,00000003,001011140001,101164,100,413707,2107,2201,20201011,130001,000000607490,000000,ARG,0002
TFD,00000004,001011140002,101116,001,402360,6411,2105,20201011,130002,000000074037,000000,ARG,0003
TFD,00000005,001011140003,101152,004,370121,8500,2204,20201011,130003,000000761781,000000,ARG,0004
TFD,00000006,001011140004,101132,001,428455,3206,2204,20201011,130004,000000769867,000000,ARG,0005
TFD,00000007,001011140005,101123,001,462425,0023,2109,20201011,130005,000000683719,000000,ARG,0006
TFD,00000008,001011140006,101121,001,491163,5159,2108,20201011,130006,000000952775,000000,ARG,0007
TFD,00000009,001011140007,015590,100,496900,9480,2202,20201011,130007,000000803095,000000,ARG,0008
TFD,00000010,001011140008,101131,001,448072,6200,2203,20201011,130008,000000558603,000000,ARG,0009
TFD,00000011,001011140009,101155,006,670068,8160,2202,20201011,130009,000000169535,000000,ARG,0010
TFD,00000012,001011140010,101151,004,370110,5610,2203,20201011,130010,000000105154,000000,ARG,0011
TFD,00000013,001011140011,115590,001,436440,8632,2107,20201011,130011,000000179432,000000,ARG,0012
TFD,00000014,001011140012,101149,004,326197,0088,2201,20201011,130012,000000098710,000000,ARG,0013
TFD,00000015,001011140013,215590,006,670067,8938,2201,20201011,130013,000000431524,000000,ARG,0014
TFD,00000016,001011140014,315590,002,535074,9760,2205,20201011,130014,000000985467,000000,ARG,0015
TFD,00000017,001011140015,101120,001,445614,5443,2107,20201011,130015,000000167425,000000,ARG,0016
TFD,00000018,001011140016,101147,003,328975,3570,2204,20201011,130016,000000935326,000000,ARG,0017
TFD,00000019,001011140017,101143,002,574092,5484,2205,20201011,130017,000000497726,000000,ARG,0018
TFD,00000020,001011140018,415590,100,484066,8528,2204,20201011,130018,000000768191,000000,ARG,0019
TFD,00000021,001011140019,101172,102,585877,9309,2204,20201011,130019,000000590451,000000,ARG,0020
TFD,00000022,001011140020,101125,001,456806,8177,2110,20201011,130020,000000113992,000000,ARG,0021
TFD,00000023,001011140021,101161,100,436381,2196,2203,20201011,130021,000000531648,000000,ARG,0022
TFD,00000024,001011140007,000000,100,496900,9480,2202,20201011,130022,000000803095,111111,ARG,0023
TFD,00000025,001011140011,000000,001,436440,8632,2107,20201011,130023,000000179432,111111,ARG,0024
TFD,00000026,001011140013,000000,006,670067,8938,2201,20201011,130024,000000431524,111111,ARG,0025
TFD,00000027,001011140014,000000,002,535074,9760,2205,20201011,130025,000000985467,111111,ARG,0026
TFD,00000028,001011140018,000000,100,484066,8528,2204,20201011,130026,000000768191,111111,ARG,0027
TFD,00000029,001011140022,101156,100,419386,7644,2203,20201011,130027,000000759334,000000,ARG,0028
TFD,00000030,001011140023,101126,001,497988,5903,2110,20201011,130028,000000611800,000000,ARG,0029
TFD,00000031,001011140024,101173,102,518002,2208,2205,20201011,130029,000000047746,000000,ARG,0030
