TFH,00000001,12345681,1018,20201014,170000,20
TFD,00000002,001014170000,101414,004,370044,0649,2407,20201014,160000,000000400440,000000,ARG,0264
TFD,00000003,001014170035,101449,004,370088,7776,2201,20201014,160618,000000392770,000000,ARG,0265
TFD,00000004,001014170036,101450,004,370099,2350,2202,20201014,160618,000000402875,000000,ARG,0266
TFD,00000005,001014170037,101451,004,370110,3081,2203,20201014,160619,000000412980,000000,ARG,0267
TFD,00000006,001014170038,000000,004,370121,2443,2204,20201014,160619,000000423085,111111,ARG,0268
TFD,00000007,001014170030,101444,003,370033,4542,2201,20201014,160615,000000342245,000000,ARG,0269
TFD,00000008,001014170031,101445,003,370044,1041,2202,20201014,160616,000000352350,000000,ARG,0270
TFD,00000009,001014170032,101446,003,370055,6926,2203,20201014,160616,000000362455,000000,ARG,0271
TFD,00000010,001014170033,101447,003,370066,4937,2204,20201014,160617,000000372560,000000,ARG,0272
TFD,00000011,001014170034,000000,003,370077,6549,2205,20201014,160617,000000382665,111111,ARG,0273
TFD,00000012,001014170004,101418,001,470018,9065,2406,20201014,160602,000000400470,000000,ARG,0274
TFD,00000013,001014170005,101419,001,470019,2502,2407,20201014,160603,000000500580,000000,ARG,0275
TFD,00000014,001014170006,101420,001,470020,1019,2407,20201014,160603,000000600690,000000,ARG,0276
TFD,00000015,001014170007,000000,001,470021,0806,2408,20201014,160604,000000700800,111111,ARG,0277
TFD,00000016,001014170008,101422,001,470022,1013,2408,20201014,160604,000000800910,000000,ARG,0278
TFD,00000017,001014170009,101423,001,470023,1016,2409,20201014,160605,000000901020,000000,ARG,0279
TFD,00000018,001014170010,101424,001,470024,1019,2409,20201014,160605,000000140145,000000,ARG,0280
TFD,00000019,001014170011,000000,001,470025,1022,2410,20201014,160606,000000150250,111111,ARG,0281
TFD,00000020,001014170012,101426,001,470026,1025,2410,20201014,160606,000000160355,000000,ARG,0282
TFD,00000021,001014170013,101427,001,470027,1028,2411,20201014,160607,000000170460,000000,ARG,0283
