TFH,00000001,12345680,1016,20201013,160000,25
TFD,00000002,001013160000,101316,003,370033,0033,2306,20201013,150113,000000317199,000000,ARG,1003
TFD,00000003,001013160001,101157,100,404186,3455,2204,20201013,150114,000000312827,000000,ARG,1004
TFD,00000004,001013160002,101139,002,504814,7532,2201,20201013,150115,000000171217,000000,ARG,1005
TFD,00000005,001013160003,101140,002,508217,2180,2202,20201013,150116,000000774303,000000,ARG,1006
TFD,00000006,001013160004,101114,001,472247,8286,2304,20201013,150117,000000712440,000000,ARG,1007
TFD,00000007,001013160005,101124,001,407706,4327,2309,20201013,150115,000000467725,000000,ARG,1008
TFD,00000008,001013160006,101168,100,463848,7487,2205,20201013,150119,000000261369,000000,ARG,1009
TFD,00000009,001013160007,101129,001,446571,0029,2201,20201013,150120,000000108416,000000,ARG,1010
TFD,00000010,001013160008,101117,001,480924,0017,2306,20201013,150121,000000806851,000000,ARG,1011
TFD,00000011,001013160009,101150,008,853810,1172,2211,20201013,150122,000000368018,000000,ARG,1012
TFD,00000012,001013160011,101159,100,480513,3300,2201,20201013,150123,000000858113,000000,ARG,1013
TFD,00000013,001013160000,000000,003,370033,0033,2306,20201013,150124,000000317199,111111,ARG,1014
TFD,00000014,001013160013,101136,002,536854,3508,2203,20201013,150125,000000283931,000000,ARG,1015
TFD,00000015,001013160014,101122,001,479405,4246,2308,20201013,150126,000000171960,000000,ARG,1016
TFD,00000016,001013160015,101158,100,444890,5955,2205,20201013,150127,000000197315,000000,ARG,1017
TFD,00000017,001013160022,101130,001,406309,7303,2202,20201013,150132,000000460606,000000,ARG,1022
TFD,00000018,001013160023,101148,003,361223,0077,2205,20201013,150133,000000084117,000000,ARG,1023
TFD,00000019,001013160023,000000,003,361223,0077,2205,20201013,150133,000000084117,111111,ARG,1024
TFD,00000020,001013160025,101144,003,327611,3390,2201,20201013,150135,000000859386,000000,ARG,1025
TFD,00000021,001013160025,000000,003,327611,3390,2201,20201013,150135,000000859386,111111,ARG,1026
TFD,00000022,001013160028,101145,003,347147,2597,2202,20201013,150137,000000598826,000000,ARG,1027
TFD,00000023,001013160028,000000,003,347147,2597,2202,20201013,150137,000000598826,111111,ARG,1028
TFD,00000024,001013160030,101133,001,417825,7307,2210,20201013,150139,000000959076,000000,ARG,1029
TFD,00000025,001013160031,101146,003,347799,3719,2203,20201013,150140,000000194263,000000,ARG,1030
TFD,00000026,001013160031,000000,003,347799,3719,2203,20201013,150140,000000194263,111111,ARG,1031
